name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Espinafre com Couve Baby,{Newstar},outros,openfoodfacts,0012842410046,espinafre com couve baby,44.3,4.15,6.92,0,2.82,0,1.39,,,Spinach Plus Baby Kale
Quiche de Espinafre,"{""Lunds & Byerlys"",""Byerly Foods International""}",outros,openfoodfacts,0018169684122,quiche de espinafre,193,6.72,12.8,12.8,2.05,0,0.67,4.7,,Spinach Quiche
Salada de Espinafre com Bacon,"{""Signature Cafe""}",outros,openfoodfacts,0021130069682,salada de espinafre com bacon,72.8,3.1,3.1,5.34,0.5,0,2.07,0.83,,Spinach Salad With Bacon
Salada de Espinafre com Bacon e Molho Vinagrete Balsâmico,"{""Taylor Fresh Foods  Inc.""}",outros,openfoodfacts,0030223013761,salada de espinafre com bacon e molho vinagrete balsâmico,160,8.23,12.1,8.78,1.63,0,8.23,3.29,,Spinach Salad With Bacon & Balsamic Vinaigrette Dressing
Massa Rigatoni Recheada com Espinafre,"{""Severino Homemade Pasta"",""Severino Pasta Mfg.""}",outros,openfoodfacts,0029737005089,massa rigatoni recheada com espinafre,122,5.32,18.8,2.83,0.71,0,0.71,1.42,,Spinach Stuffed Rigatoni Pasta
Macarrão e Queijo em Espiral para Jantar,"{""Signature Select""}",laticinios,openfoodfacts,0021130505968,macarrão e queijo em espiral para jantar,357,11.4,71.4,2.86,1.43,0.714,11.4,0.71,,Spiral Macaroni & Cheese Dinner
Spitz,{},bebidas,openfoodfacts,0028400094054,spitz,642.9,25,17.86,53.57,10.71,1.27,3.57,7.14,,
Coquetel Splash,"{""Rite Aid""}",outros,openfoodfacts,0011822545402,coquetel splash,13.4,0,3.35,0,0,0,3.17,,,Splash Cocktail
Mistura de Coquetel de Suco Concentrado Sabor Splash,"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826082251,mistura de coquetel de suco concentrado sabor splash,33.3,0,8.33,0,0,0.013,7.5,,,Splash Flavored Juice Cocktail Blend From Concentrate
Sopa de Ervilha Partida,"{""The Hain Celestial Group  Inc.""}",outros,openfoodfacts,0035742221048,sopa de ervilha partida,27.5,1.39,4.51,0.43,1.38,0,0.7,0.17,,Split Pea Soup
Pão de Trigo com Topo Aberto,{Roundy's},outros,openfoodfacts,0011150981422,pão de trigo com topo aberto,486,15.4,92.3,6.16,6.14,0.001,9.23,,,Split Top Wheat Bread
Pasta (Fish House Foods),"{""Fish House Foods""}",outros,openfoodfacts,0013454375150,pasta (fish house foods),678,11.1,33.3,55.6,0,0.003,11.1,38.9,,Spread (Fish House Foods)
Barras de Pasta,"{""Signature Kitchens""}",gorduras,openfoodfacts,0021130083510,barras de pasta,500,0,0,50,0,0.643,,25,,Spread sticks
"Pasta, 48% Óleo Vegetal","{""Ventura Foods  Llc""}",outros,openfoodfacts,0026700148330,"pasta, 48% óleo vegetal",429,0,0,50,0,0.907,,10.71,,"Spread, 48% Vegetable Oil"
Cheddar Cremoso Sabor Intenso,{Kaukauna},outros,openfoodfacts,0017003100910,cheddar cremoso sabor intenso,292,12.5,12.5,20.8,0,0.542,12.5,12.5,,Spreadable Cheddar Sharp Cheddar
Manteiga Cremosa,"{""Land O Lakes"",""Land O'Lakes  Inc.""}",gorduras,openfoodfacts,0034500144506,manteiga cremosa,643,0,0,71.43,0,0.643,,28.57,,Spreadable butter
Manteiga Cremosa e Mistura de Óleo de Canola e Azeite de Oliva Extra Virgem,"{""Smart Balance""}",laticinios,openfoodfacts,0033776017750,manteiga cremosa e mistura de óleo de canola e azeite de oliva extra virgem,714,0,0,78.57,0,0.607,,28.57,,Spreadable butter and canola & extra virgin olive oil blend
Manteiga Cremosa e Mistura de Óleo de Canola,{},gorduras,openfoodfacts,0033776017958,manteiga cremosa e mistura de óleo de canola,714,0,0,78.57,0,0.607,,28.57,,Spreadable butter and canola oil blend
Manteiga Cremosa com Óleo de Canola e Azeite de Oliva Extra Virgem,"{""Ventura Foods  L.L.C.""}",gorduras,openfoodfacts,0026700156779,manteiga cremosa com óleo de canola e azeite de oliva extra virgem,714,0,0,78.57,0,0.714,,28.57,,Spreadable butter with canola oil & extra virgin olive oil
Queijo Cremoso,"{""Bel Brands Usa""}",laticinios,openfoodfacts,0017003108541,queijo cremoso,333,16.67,12.5,25,0,0.571,12.5,14.58,,Spreadable cheese
Pastas Sabor Chocolate,{Hershey's},outros,openfoodfacts,0034000123803,pastas sabor chocolate,513.5,8.11,54.05,32.43,2.7,0.135,51.35,4.05,,Spreads in chocolate flavor
Mistura de Vegetais da Primavera,{Kroger},outros,openfoodfacts,0011110909510,mistura de vegetais da primavera,27.7,1.39,5.54,0,1.41,0,2.76,,,Spring Blend Vegetable
Biscoito de Primavera,"{""Caldo International Inc.""}",outros,openfoodfacts,0013964142495,biscoito de primavera,765,7.81,78,46.8,2.58,0,36.4,3.9,,Spring Cookie
"Kandy Kakes Edição Primavera, Limão","{Tastykake,""Tasty Baking Company""}",outros,openfoodfacts,0025600091371,"kandy kakes edição primavera, limão",509,1.75,59.65,28.07,1.8,0.134,42.11,17.54,,"Spring Edition Kandy Kakes, Lemon"
"Spring Haven Farms, Queijo Azul Esfarelado","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684710896,"spring haven farms, queijo azul esfarelado",357,21.43,3.57,28.57,0,1.357,,21.43,,"Spring Haven Farms, Crumbled Blue Cheese"
"Spring Haven Farms, Queijo de Cabra Esfarelado","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684710919,"spring haven farms, queijo de cabra esfarelado",286,17.86,10.71,21.43,0,0.286,3.57,14.29,,"Spring Haven Farms, Crumbled Goat Cheese"
"Spring Haven Farms, Queijo Gorgonzola Esfarelado","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684710902,"spring haven farms, queijo gorgonzola esfarelado",357,21.43,3.57,28.57,0,1.357,,21.43,,"Spring Haven Farms, Crumbled Gorgonzola Cheese"
"Spring Haven Farms, Queijo Brie Duplo Creme","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684710957,"spring haven farms, queijo brie duplo creme",357,17.86,3.57,28.57,0,0.607,,16.07,,"Spring Haven Farms, Double Creme Brie Cheese"
"Spring Haven Farms, Queijo Brie em Folha","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684711565,"spring haven farms, queijo brie em folha",357,17.86,3.57,28.57,0,0.893,,14.29,,"Spring Haven Farms, Foil Brie Cheese"
"Spring Haven Farms, Queijo Gouda","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684710865,"spring haven farms, queijo gouda",357,25,0,28.57,0,0.607,,17.86,,"Spring Haven Farms, Gouda Cheese"
"Spring Haven Farms, Queijo Parmesão Ralado","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684711305,"spring haven farms, queijo parmesão ralado",400,40,0,20,0,1.1,,20,,"Spring Haven Farms, Grated Parmesan Cheese"
"Spring Haven Farms, Queijo Romano Ralado","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684711329,"spring haven farms, queijo romano ralado",400,20,0,30,0,1.8,,20,,"Spring Haven Farms, Grated Romano Cheese"
"Spring Haven Farms, Queijo Parmesão","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684710940,"spring haven farms, queijo parmesão",357,35.71,3.57,25,0,1.107,,16.07,,"Spring Haven Farms, Parmesan Cheese"
"Spring Haven Farms, Queijo Asiago Desfiado","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684711343,"spring haven farms, queijo asiago desfiado",400,20,0,30,0,1.2,,20,,"Spring Haven Farms, Shredded Asiago Cheese"
"Spring Haven Farms, Queijo Parmesão Desfiado","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684711312,"spring haven farms, queijo parmesão desfiado",400,40,0,20,0,1.1,,20,,"Spring Haven Farms, Shredded Parmesan Cheese"
"Spring Haven Farms, Queijo Romano Desfiado","{""Tree Of Life  Inc.""}",laticinios,openfoodfacts,0030684711336,"spring haven farms, queijo romano desfiado",400,20,0,30,0,1.8,,20,,"Spring Haven Farms, Shredded Romano Cheese"
Erva da Primavera,"{""Private Selection""}",outros,openfoodfacts,0011110788153,erva da primavera,137,4.15,20.8,4.15,2.82,0.001,1.39,,,Spring Herb
Mix de Folhas da Primavera,"{""Big Y""}",outros,openfoodfacts,0018894903277,mix de folhas da primavera,27.7,2.76,4.15,0,2.82,0,,,,Spring Mix
Mix de Folhas da Primavera (Earthbound Farm Organic),"{""Earthbound Farm Organic""}",outros,openfoodfacts,0032601001001,mix de folhas da primavera (earthbound farm organic),27.7,1.39,5.54,0,1.41,0,1.39,,,Spring Mix (Earthbound Farm Organic)
Bandeja de Brownies de Primavera,"{""Mjay's Specialty Baked Foods Inc.""}",acucares,openfoodfacts,0032913138617,bandeja de brownies de primavera,375,2.5,65,11.25,2.5,0.275,47.5,3.75,,Spring brownie platter
Brownies com Cobertura de Fudge de Primavera,"{""Bakery Fresh Goodness"",""The Kroger Co.""}",acucares,openfoodfacts,0011110261045,brownies com cobertura de fudge de primavera,500,4.35,82.61,17.39,2.2,0.25,58.7,3.26,,Spring fudge iced brownies
"Bolos de Limão Glaceados com Recheio Sabor Limão, Limão Primavera","{Tastykake,""Tasty Baking Company""}",acucares,openfoodfacts,0025600089163,"bolos de limão glaceados com recheio sabor limão, limão primavera",500,2.63,60.53,28.95,0,0.132,42.11,18.42,,"Spring lemon frosted cakes with lemon flavored filling, spring lemon"
Pão Artesanal de Grãos Germinados,"{""King Scoppers""}",outros,openfoodfacts,0011110124906,pão artesanal de grãos germinados,329,13.7,82.3,3.43,6.85,0.662,,,,Sprouted Grain Artisan Bread
Pão de Trigo Germinado,"{""Dierbergs Kitchen"",""Dierberg's Markets  Inc.""}",outros,openfoodfacts,0023933651606,pão de trigo germinado,500,15.4,92.3,7.7,15.4,0.001,12.3,1.54,,Sprouted Wheat Bread
Pão de Trigo Germinado (Dierbergs Kitchen),"{""Dierbergs Kitchen"",""Dierberg's Markets  Inc.""}",outros,openfoodfacts,0023933651613,pão de trigo germinado (dierbergs kitchen),500,15.4,92.3,7.7,15.4,0.001,12.3,1.54,,Sprouted Wheat Bread (Dierbergs Kitchen)
Tortillas de Trigo Germinado,"{""Alvarado St. Bakery""}",outros,openfoodfacts,0028833070007,tortillas de trigo germinado,552,18.1,99.6,9.06,18.1,0.001,4.53,,,Sprouted Wheat Tortillas
Pão Integral de Trigo Germinado,"{""Alvarado St. Bakery""}",outros,openfoodfacts,0028833060008,pão integral de trigo germinado,265,14.7,47.1,2.94,5.88,0.471,5.88,,,Sprouted Whole Wheat Bread
"Sproutzels, Pretzels Integrais, Trigo com Mel","{""Frito-Lay Company""}",outros,openfoodfacts,0028400598286,"sproutzels, pretzels integrais, trigo com mel",393,10.71,75,8.93,10.7,1.415,17.86,,,"Sproutzels, Whole Grain Pretzels, Honey Wheat"
Massa Ravioli Quadrado de Queijo Estilo Caseiro,"{""Gina Italian Village""}",outros,openfoodfacts,0031332482530,massa ravioli quadrado de queijo estilo caseiro,182,7.27,30.9,3.18,0.91,0.2,,1.82,,Square Cheese Ravioli Homestyle Pasta
"Quadrados, Honeynut","{""Food Club"",""Topco Associates  Inc.""}",outros,openfoodfacts,0036800114258,"quadrados, honeynut",375,6.25,87.5,0,3.1,0.445,28.12,,,"Squares, Honeynut"
Purê de Comida para Bebê de Abóbora e Ervilhas Doces,"{""Earth's Best""}",outros,openfoodfacts,0023923330344,purê de comida para bebê de abóbora e ervilhas doces,49,1.02,11.2,0,1.01,0,2.04,,,Squash & Sweet Peas Baby Food Puree
Abóbora (La Fe),"{""La Fe""}",outros,openfoodfacts,0023545071755,abóbora (la fe),31.1,0,7.76,0,1.43,,1.41,,,Squash (La Fe)
Creme Azedo para Espremer,{Spartan},outros,openfoodfacts,0011213020754,creme azedo para espremer,843,14.8,29.6,74,0,0,14.8,44.4,,Squeezable Sour Cream
Geleia de Uva para Espremer,{Kroger},bebidas,openfoodfacts,0011110736505,geleia de uva para espremer,250,0,65,0,0,0.076,50,,,Squeezable grape jelly
Iogurte Light para Espremer,"{""The Dannon Company  Inc.""}",outros,openfoodfacts,0036632010186,iogurte light para espremer,73.2,3.13,12.5,1.18,0,0,11,0.78,,Squeezables Low Fat Yogurt
Sachês de Purê de Maçã 'Aperte e Leve',"{""Safeway Kitchens""}",outros,openfoodfacts,0021130320349,sachês de purê de maçã 'aperte e leve',59.2,0,14.8,0,1.22,,9.88,,,Squeeze & Go Apple Sauce Pouches
Pesto de Pimenta para Espremer,{Sacla},outros,openfoodfacts,0015229411247,pesto de pimenta para espremer,217,2.78,13.9,16.7,2.83,0.001,8.33,2.78,,Squeeze A Little Chili Pesto
Relish Doce para Espremer,"{""Mt. Olive Pickle Company  Inc.""}",outros,openfoodfacts,0009300000314,relish doce para espremer,178,0,44.5,0,0,3.33,,,,Squeeze Sweet Relish
Espremido de Nossa Toranja Fresca,"{""Florida's Natural""}",outros,openfoodfacts,0016300166445,espremido de nossa toranja fresca,38.6,0.48,9.18,0,0,,8.45,,,Squeezed From Our Fresh Grapefruit
Squeezers,"{""Del Monte""}",outros,openfoodfacts,0024000525431,"squeezers ""del monte""",98.8,1.23,23.5,0,3.67,,14.8,,,
Squeezr Azedinha Gengibre,"{""Best Health Beverages""}",bebidas,openfoodfacts,0010339120577,squeezr azedinha gengibre,62.8,0,15.2,0,0,0.006,14.8,,,Squeezr sorrel ginger
"Squire Boone Village, Pirulito de Coração Médio, Cereja","{""Squire Boone Caverns  Inc.""}",acucares,openfoodfacts,0009138302321,"squire boone village, pirulito de coração médio, cereja",400,0,100,0,0,0.021,88.1,,,"Squire Boone Village, Middle Size Heart Pop, Cherry"
Casquinhas para Carolina,"{Sanders,""Morley Candy Makers Inc.""}",outros,openfoodfacts,0035900283611,casquinhas para carolina,760,17,96.4,34,0,0.001,,8.5,,Sream Puff Shells
Camarão Buffalo Sriracha,"{""Sea Cuisine"",""High Liner Foods""}",outros,openfoodfacts,0035493014470,camarão buffalo sriracha,228,15.4,32.2,4.2,1.41,0.001,1.4,,,Sriracha Buffalo Shrimp
Peito de Frango Sriracha,"{""Dietz & Watson""}",outros,openfoodfacts,0031506616235,peito de frango sriracha,239,37.8,10.3,5.16,0,0.001,6.87,,,Sriracha Chicken Breast
Rolinhos Primavera de Frango de Carne Branca Enrolados em Pimenta Sriracha,{Chung's},pratos,openfoodfacts,0011251027036,rolinhos primavera de frango de carne branca enrolados em pimenta sriracha,173,5.77,28.85,4.49,1.9,0.455,7.69,0.64,,"Sriracha Chili Wrapped, White Meat Chicken Egg Rolls"
Homus Sriracha,"{""Giant Eagle"",""Giant Eagle  Inc.""}",outros,openfoodfacts,0030034088422,homus sriracha,650,12.7,63.8,38.2,12.9,0.002,12.7,,,Sriracha Hummus
Molho Picante Tailandês de Pimenta Sriracha,"{""Restaurant Item""}",outros,openfoodfacts,0026700154218,molho picante tailandês de pimenta sriracha,672,11.9,35.7,53.5,0,0.003,23.8,23.8,,Sriracha Spicy Thai Chili Dip
Molho e Glacê Sriracha para Asas de Frango,"{""Sweet Baby Ray's""}",outros,openfoodfacts,0013409516232,molho e glacê sriracha para asas de frango,400,0,100,0,0,0.002,77.8,,,Sriracha Wing Sauce & Glaze
Salsa Sriracha,{Jardines},outros,openfoodfacts,0022531502600,salsa sriracha,31,0,9.38,0,0,0.906,6.25,,,Sriracha salsa
Cupcakes de St. Patrick,"{""Bakery Fresh Goodness""}",acucares,openfoodfacts,0011110267672,cupcakes de st. patrick,456,3.51,68.42,19.3,1.8,0.439,52.63,5.26,,St Patrick's Cupcakes
Costelinhas de Porco Estilo St. Louis,"{""Full Circle Market"",""Topco Associates Llc""}",outros,openfoodfacts,0036800238022,costelinhas de porco estilo st. louis,277,16.07,0,23.21,0,0.081,,7.14,,St. Louis Style Pork Spare Ribs
"St. Michael's, Torresmo Premium, Torresmo Frito","{""St. Michael's Investment Inc.""}",outros,openfoodfacts,0011317700644,"st. michael's, torresmo premium, torresmo frito",643,53.57,0,50,0,0.653,,14.29,,"St. Michael's, Premium Chicharon, Fried Pork Rinds"
"Pizza de Frango Branco com Molho Ranch e 5 Queijos, Massa Fina Estilo St. Louis","{""Mama Lucia's""}",pratos,openfoodfacts,0026605111309,"pizza de frango branco com molho ranch e 5 queijos, massa fina estilo st. louis",243,11.76,22.79,11.76,0.7,0.978,0.74,6.62,,St. louis style thin crust 5 cheese blend white chicken ranch dressing pizza
Bolinhos de Lanche do Dia de St. Patrick,{Mckee},acucares,openfoodfacts,0024300044663,bolinhos de lanche do dia de st. patrick,451,2.82,64.79,19.72,0,0.19,46.48,11.27,,St. patrick's day snack cakes
"Stacy's, Chips de Pita Multigrãos","{""Frito-Lay Company""}",outros,openfoodfacts,0028400092326,"stacy's, chips de pita multigrãos",500,10.71,67.86,17.86,7.1,0.979,3.57,1.79,,"Stacy's, Multigrain Pita Chips"
"Stacy's, Chips de Pita","{""Frito-Lay Company""}",outros,openfoodfacts,0028400264952,"stacy's, chips de pita",464,10.71,67.86,17.86,3.6,0.979,3.57,1.79,,"Stacy's, Pita Chips"
"Stacy's, Chips de Pita, Canela e Açúcar","{""Frito-Lay Company""}",outros,openfoodfacts,0028400611053,"stacy's, chips de pita, canela e açúcar",480,8.47,70.62,16.95,5.6,0.401,19.77,1.41,,"Stacy's, Pita Chips, Cinnamon Sugar"
"Stacy's, Chips de Pita, Jalapeño Assado no Fogo","{""Frito-Lay Company""}",outros,openfoodfacts,0028400424660,"stacy's, chips de pita, jalapeño assado no fogo",464,10.71,64.29,17.86,3.6,1.016,3.57,,,"Stacy's, Pita Chips, Fire Roasted Jalapeno"
"Stacy's, Chips de Pita, Jalapeño Assado no Fogo (Frito-Lay Company)","{""Frito-Lay Company""}",outros,openfoodfacts,0028400600163,"stacy's, chips de pita, jalapeño assado no fogo (frito-lay company)",464,10.71,64.29,17.86,3.6,1.016,3.57,,,"Stacy's, Pita Chips, Fire Roasted Jalapeno (Frito-Lay Company)"
"Stacy's, Chips de Pita, Parmesão, Alho e Ervas","{""Frito-Lay Company""}",outros,openfoodfacts,0028400611015,"stacy's, chips de pita, parmesão, alho e ervas",480,11.3,64.97,19.77,5.6,0.947,2.82,2.82,,"Stacy's, Pita Chips, Parmesan Garlic & Herb"
"Stacy's, Crisps de Pita, 5 Queijos",{Frito-Lay},outros,openfoodfacts,0028400008495,"stacy's, crisps de pita, 5 queijos",464,10.71,67.86,16.07,3.6,0.69,3.57,1.79,,"Stacy's, Pita Crisps, 5 Cheese"
"Stacy's, Crisps de Pita, Alho e Ervas","{""Frito-Lay Company""}",outros,openfoodfacts,0028400611435,"stacy's, crisps de pita, alho e ervas",464,10.71,67.86,16.07,3.6,0.725,3.57,1.79,,"Stacy's, Pita Crisps, Garlic & Herbs"
"Stacy's, Simply Naked, Pretzels Finos, Original","{""Frito-Lay Company""}",outros,openfoodfacts,0028400296694,"stacy's, simply naked, pretzels finos, original",393,7.14,78.57,3.57,3.6,1.778,,,,"Stacy's, Simply Naked, Pretzel Thins, Original"
Molho Cremoso Estilo Estádio,{Kroger},outros,openfoodfacts,0011110853073,molho cremoso estilo estádio,459,9.75,39.1,29.3,0,0.003,,4.88,,Stadium Style Smooth Dip
Star Crunch,"{""Little Debbie""}",outros,openfoodfacts,0024300043147,"star crunch ""little debbie""",484,3.23,71,19.4,0,0.177,38.7,11.3,,
Balas de Menta Star Brites,"{Brach's,""Ferrara Candy Company""}",acucares,openfoodfacts,0011300144363,balas de menta star brites,400,0,100,0,0,,73.33,,,Star brites peppermint candy
"Star Dairy, Queijo Parmesão","{Star,""Weyauwega Star Dairy Inc.""}",laticinios,openfoodfacts,0027164317423,"star dairy, queijo parmesão",321,32.14,3.57,21.43,0,0.929,,14.29,,"Star dairy, parmesan cheese"
"Star Dairy, Queijo Parmesão (Star)","{Star,""Weyauwega Star Dairy Inc.""}",laticinios,openfoodfacts,0027164322793,"star dairy, queijo parmesão (star)",321,32.14,3.57,21.43,0,0.929,,14.29,,"Star dairy, parmesan cheese (Star)"
Starbucks Café Gelado Mistura Latino-Americana Torra Média Garrafa de Vidro 11 Onças Fluidas,"{""Premium Coffee Beverage"",Starbucks}",bebidas,openfoodfacts,0012000041396,starbucks café gelado mistura latino-americana torra média garrafa de vidro 11 onças fluidas,33,0.61,7.27,0.3,0,0.009,6.97,0.15,,Starbucks Medium Roast Latin American Blend Iced Coffee 11 Fluid Ounce Glass Bottle
