name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Pepinos em Conserva de Endro Polonês em Lanças,"{""Mt. Olive""}",outros,openfoodfacts,0009300003056,pepinos em conserva de endro polonês em lanças,50.4,0,12.6,0,0,3.28,,,,Polish Dill Spears
Pepinos em Conserva de Endro Polonês em Lanças (B&G),{B&G},outros,openfoodfacts,0031500001389,pepinos em conserva de endro polonês em lanças (b&g),50.4,0,12.6,0,0,0.003,,,,Polish Dill Spears (B&G)
Pepinos em Conserva de Endro Polonês em Lanças (Giant Eagle Inc.),"{""Giant Eagle  Inc.""}",outros,openfoodfacts,0030034085223,pepinos em conserva de endro polonês em lanças (giant eagle inc.),51,0,12.7,0,0,0.003,,,,Polish Dill Spears (Giant Eagle Inc.)
Pepinos em Conserva de Endro Polonês em Lanças (Roundy's),{Roundy's},outros,openfoodfacts,0011150060646,pepinos em conserva de endro polonês em lanças (roundy's),50.4,0,12.6,0,0,0.003,,,,Polish Dill Spears (Roundy's)
Pepinos em Conserva de Endro Polonês em Lanças (Spartan),{Spartan},outros,openfoodfacts,0011213015132,pepinos em conserva de endro polonês em lanças (spartan),50.4,0,12.6,0,0,0.003,,,,Polish Dill Spears (Spartan)
Salsicha Polonesa (Abbyland),{Abbyland},outros,openfoodfacts,0024557110135,salsicha polonesa (abbyland),428,17.8,5.33,37.3,0,0.001,5.33,12.4,,Polish Sausage (Abbyland)
Pepinos em Conserva de Endro Polonês em Lanças,"{""Food Club""}",outros,openfoodfacts,0036800598331,pepinos em conserva de endro polonês em lanças,50.4,0,12.6,0,0,0.003,,,,Polish Spears Dill
Pepinos em Conserva de Endro Polonês Inteiros,"{""Giant Eagle  Inc.""}",outros,openfoodfacts,0030034085230,pepinos em conserva de endro polonês inteiros,51,0,12.7,0,0,0.003,,,,Polish Whole Dill Pickles
Presunto Tipo Polonês com Sucos Naturais,"{""Kowalski Sausage Co. Inc.""}",carnes,openfoodfacts,0026086266109,presunto tipo polonês com sucos naturais,125,16.07,1.79,5.36,0,1.214,1.79,1.79,,Polish brand ham with natural juices
Pollo Adobado,"{++solution,Herdez}",outros,openfoodfacts,0037600233644,"pollo adobado ++solution,herdez",92,13.6,3.19,2.79,0,0.001,1.6,0.8,,
Filés de Pollock,"{""Kingston Marketing Co""}",outros,openfoodfacts,0011225119361,filés de pollock,48.3,11.2,0,0.4,0,0,,,,Pollock Fillets
Kielbasa Polonesa,"{""Dietz & Watson""}",outros,openfoodfacts,0031506251122,kielbasa polonesa,461,21.7,3.09,40.2,0,0.002,,15.5,,Polska Kielbasa
Kielbasa Polonesa (Dietz & Watson Inc.),"{""Dietz & Watson Inc.""}",outros,openfoodfacts,0031506253065,kielbasa polonesa (dietz & watson inc.),263,16,2.47,21,0,0.001,3.7,7.41,,Polska Kielbasa (Dietz & Watson Inc.)
Linguiça Kielbasa Polonesa,{Wardynski's},outros,openfoodfacts,0037649290004,linguiça kielbasa polonesa,277,16.6,2.76,22.1,0,0.001,1.39,8.31,,Polska Kielbasa Link
Kielbasa Polonesa com Cortes Nobres de Carne Bovina e Suína,{Kayem},outros,openfoodfacts,0030771012193,kielbasa polonesa com cortes nobres de carne bovina e suína,268,10.7,5.36,23.2,0,0.714,3.57,8.93,,Polska Kielbasa With Premium Cut Beef And Pork
Arilos de Romã,"{""Private Selection""}",outros,openfoodfacts,0011110874979,arilos de romã,66.3,1.02,13.3,1.02,3.07,,9.69,,,Pomegranate Arils
Arilos de Romã (Giant Eagle),"{""Giant Eagle""}",outros,openfoodfacts,0030034082932,arilos de romã (giant eagle),64,1.02,13.3,0.76,3.07,,9.69,,,Pomegranate Arils (Giant Eagle)
Suco de Romã,"{Harmons,""Harmons Inc""}",outros,openfoodfacts,0019646005515,suco de romã,24.7,0,6.16,0,0,0,5.11,,,Pomegranate Juice
Limonada de Romã,"{""Turkey Hill"",""Turkey Hill Dairy Inc.""}",bebidas,openfoodfacts,0020735093948,limonada de romã,45.8,0,11.25,0,0,0.004,10.83,,,Pomegranate Lemonade
Ponche,"{""Don Jose""}",bebidas,openfoodfacts,0016898419268,"ponche ""don jose""",38,0,9.17,0,0,0.038,8.75,,,
Molho Ponzu,"{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110868121,molho ponzu,533,44.5,88.9,0,0,0.022,44.5,,,Ponzu Sauce
"Poore Brothers, Batatas Fritas Cozidas em Chaleira, Intensamente Diferentes, Jalapeño","{""Inventure Foods  Inc.""}",acucares,openfoodfacts,0014076115407,"poore brothers, batatas fritas cozidas em chaleira, intensamente diferentes, jalapeño",500,7.14,53.57,28.57,3.6,0.929,3.57,8.93,,"Poore Brothers, Intensely Different, Kettle Cooked Potato Chips, Jalapeno"
"Poore Brothers, Batatas Fritas Cozidas em Chaleira com Sal Marinho, Azeite de Oliva","{""Inventure Foods  Inc.""}",acucares,openfoodfacts,0014076122221,"poore brothers, batatas fritas cozidas em chaleira com sal marinho, azeite de oliva",500,7.14,60.71,25,3.6,0.429,,3.57,,"Poore Brothers, Sea Salt Kettle Cooked Potato Chips, Olive Oil"
"Poore Brothers, Batatas Fritas Cozidas em Chaleira, Barbecue","{""Poore Brothers""}",acucares,openfoodfacts,0014076107969,"poore brothers, batatas fritas cozidas em chaleira, barbecue",536,7.14,60.71,28.57,3.6,0.643,,3.57,,"Poore brothers, kettle cooked potato chips, bar.b.que"
"Poore Brothers, Batatas Fritas Cozidas em Chaleira, Jalapeño","{""Poore Brothers""}",acucares,openfoodfacts,0014076107945,"poore brothers, batatas fritas cozidas em chaleira, jalapeño",536,7.14,60.71,28.57,3.6,1.018,,3.57,,"Poore brothers, kettle cooked potato chips, jalapeno"
"Poore Brothers, Batatas Fritas Cozidas em Chaleira, Sal e Vinagre","{""Poore Brothers""}",acucares,openfoodfacts,0014076107952,"poore brothers, batatas fritas cozidas em chaleira, sal e vinagre",536,7.14,60.71,28.57,3.6,1.018,,3.57,,"Poore brothers, kettle cooked potato chips, salt & vinegar"
Milho de Pipoca Amarelo,"{""American Pop Corn Company"",""Jolly Time""}",acucares,openfoodfacts,0028190001805,milho de pipoca amarelo,333,12.12,78.79,3.03,21.2,,3.03,,,Pop Corn Yellow
Milho de Pipoca Amarelo (American Pop Corn Company),"{""American Pop Corn Company"",""Jolly Time""}",acucares,openfoodfacts,0028190004271,milho de pipoca amarelo (american pop corn company),333,12.12,78.79,3.03,21.2,,3.03,,,Pop Corn Yellow (American Pop Corn Company)
"Pipoca, Manteiga Jalapeño","{""Jolly Time""}",outros,openfoodfacts,0028190007777,"pipoca, manteiga jalapeño",485,6.06,45.45,36.36,9.1,0.986,3.03,7.58,,"Pop Corn, Jalapeno Butter"
"Pop Works & Company, Pipoca Sabor Bolo de Aniversário","{""Frito-Lay Company""}",outros,openfoodfacts,0028400576291,"pop works & company, pipoca sabor bolo de aniversário",393,3.57,78.57,10.71,3.6,0.617,53.57,,,"Pop Works & Company, Birthday Cake Popcorn"
"Pop Works & Company, Pipoca Sabor Bolo de Aniversário (Frito-Lay Company)","{""Frito-Lay Company""}",outros,openfoodfacts,0028400597746,"pop works & company, pipoca sabor bolo de aniversário (frito-lay company)",393,3.57,78.57,10.71,3.6,0.617,53.57,,,"Pop Works & Company, Birthday Cake Popcorn (Frito-Lay Company)"
"Pop Works & Company, Pipoca Saborizada, Cookies & Cream","{""Frito-Lay Company""}",outros,openfoodfacts,0028400597760,"pop works & company, pipoca saborizada, cookies & cream",429,3.57,75,16.07,0,0.254,57.14,7.14,,"Pop Works & Company, Flavored Popcorn, Cookies & Cream"
"Pop Works & Company, Pipoca de Caramelo Salgado e Fudge","{""Frito-Lay Company""}",acucares,openfoodfacts,0028400597753,"pop works & company, pipoca de caramelo salgado e fudge",464,3.57,64.29,25,3.6,1.053,50,14.29,,"Pop Works & Company, Salted Caramel & Fudge Popcorn"
Pipoca,{Pop•secret},acucares,openfoodfacts,0023896451800,pipoca,379.3,6.9,68.97,6.9,10.34,0.931,3.45,,,Pop corn
Pipoca,{Pop-Secret},outros,openfoodfacts,0023896246802,pipoca,500,0,50,33.3,0,1.17,,16.7,,Popcorn
Pipoca (Diamond Foods Inc.),"{""Diamond Foods  Inc.""}",outros,openfoodfacts,0023896696881,pipoca (diamond foods inc.),520,8,48,32,6.2,1.16,,16,,Popcorn (Diamond Foods Inc.)
Pipoca (Golden Fluff),"{""Golden Fluff""}",acucares,openfoodfacts,0030047200187,pipoca (golden fluff),464,10.71,67.86,17.86,10.7,0.893,3.57,5.36,,Popcorn (Golden Fluff)
Pipoca (Pop-Secret),{Pop-Secret},acucares,openfoodfacts,0023896287867,pipoca (pop-secret),500,8.33,50,33.3,8.33,1.08,,16.7,,Popcorn (Pop-Secret)
Pipoca (Smart Food Popcorn),"{""Smart Food Popcorn""}",acucares,openfoodfacts,0028400087735,pipoca (smart food popcorn),566,14.15,47.17,33.02,9.43,0.849,4.72,7.08,,Popcorn (Smart Food Popcorn)
Pipoca (Smartfood),{Smartfood},outros,openfoodfacts,0028400236843,pipoca (smartfood),924,15.6,96.4,52.9,18.7,0.001,,7.78,,Popcorn (Smartfood)
Frango Pipoca,{Kroger},outros,openfoodfacts,0011110884831,frango pipoca,253,16.6,24.9,9.69,1.41,0.001,1.39,1.39,,Popcorn Chicken
Camarão Pipoca,"{""Food Lion""}",outros,openfoodfacts,0035826101921,camarão pipoca,314,13.8,30.4,15.2,1.41,0.001,2.76,2.76,,Popcorn Shrimp
Pipoca Light,"{""Pop secret""}",acucares,openfoodfacts,0023896497709,pipoca light,414,6.9,62.07,15.52,6.9,1,,6.9,,Popcorn light
"Pipoca, Canela e Açúcar Mascavo","{Smartfood,""Frito-Lay Company""}",outros,openfoodfacts,0028400265256,"pipoca, canela e açúcar mascavo",571,7.14,57.14,32.14,7.1,0.545,17.86,5.36,,"Popcorn, Cinnamon Brown Sugar"
"Pipoca, Manteiga Extra",{Spartan},outros,openfoodfacts,0011213037615,"pipoca, manteiga extra",455,6.06,45.45,27.27,12.1,0.924,,15.15,,"Popcorn, Extra Butter"
"Pipoca, Cheddar Branco Jalapeño",{Erin's},outros,openfoodfacts,0037601100266,"pipoca, cheddar branco jalapeño",567,10,46.67,40,6.7,0.711,6.67,6.67,,"Popcorn, Jalapeno White Cheddar"
Pipoca Doce e Salgada,{Smartfood},outros,openfoodfacts,0028400236836,pipoca doce e salgada,500,3.57,71.43,21.43,7.1,0.418,42.86,,,"Popcorn, Kettle Corn"
"Pipoca, Manteiga de Cinema","{Smartfood,""Frito-Lay Company""}",outros,openfoodfacts,0028400437912,"pipoca, manteiga de cinema",527,9.42,54.61,30.13,11.3,0.861,,4.71,,"Popcorn, Movie Theater Butter"
"Pipoca, Ranch Picante de Jalapeño",{Smartfood},outros,openfoodfacts,0028400589215,"pipoca, ranch picante de jalapeño",536,10.71,50,32.14,7.1,0.399,3.57,5.36,,"Popcorn, Spicy Jalapeno Ranch"
"Pipoca, Cheddar Branco","{""Cape Cod"",""Cape Cod Potato Chips Inc.""}",outros,openfoodfacts,0020685001581,"pipoca, cheddar branco",493,7.04,56.34,28.17,7,1.431,,,,"Popcorn, White Cheddar"
"Pipoca, Manteiga, Manteiga","{""Shur Fine"",""Topco Associates  Inc.""}",acucares,openfoodfacts,0011161031918,"pipoca, manteiga, manteiga",536,7.14,53.57,32.14,10.7,0.929,,5.36,,"Popcorn, butter, butter"
Espinafre Popeye,"{""The Allens""}",outros,openfoodfacts,0034700064123,espinafre popeye,16.7,1.36,2.05,0.34,2.07,0,,,,Popeye Spinach
Folha de Espinafre Popeye,"{Allens,""Del Monte Foods Inc.""}",outros,openfoodfacts,0034700062136,folha de espinafre popeye,19.4,2.05,2.05,0.34,2.07,0,,,,Popeye Spinach Leaf
"Poplets, Crocância Perfeita!, Centros de Milho Torrado","{""Front Range Snacks  Inc.""}",acucares,openfoodfacts,0010449264185,"poplets, crocância perfeita!, centros de milho torrado",429,10.71,71.43,10.71,14.3,0.446,3.57,,,"Poplets, Crunch Perfected!, Toasted Corn Centers"
"Poplets, Milho Torrado","{""Front Range Snacks  Inc.""}",acucares,openfoodfacts,0010449267285,"poplets, milho torrado",429,10.71,71.43,8.93,14.3,0.357,3.57,,,"Poplets, Toasted Corn"
"Poplets, Centros de Milho Torrado, Sal Marinho e Manteiga","{""Front Range Snacks  Inc.""}",acucares,openfoodfacts,0010449267247,"poplets, centros de milho torrado, sal marinho e manteiga",429,10.71,71.43,8.93,14.3,0.607,3.57,,,"Poplets, Toasted Corn Centers, Sea Salt & Butter"
Poppables Barbecue com Mel,{Lays},outros,openfoodfacts,0028400674744,poppables barbecue com mel,150,1,17,8,1,0.714,1,1,,Poppables honey BBQ
"Salgadinho Popper Feito com Batata, Barbecue","{""Food Club"",""Topco Associates  Inc.""}",outros,openfoodfacts,0036800417199,"salgadinho popper feito com batata, barbecue",429,7.14,71.43,14.29,3.6,0.725,10.71,,,"Popper Chip Snack Made With Potato, Barbecue"
"Poppers, Batatas Fritas Crocantes",{Chester's},outros,openfoodfacts,0028400247122,"poppers, batatas fritas crocantes",500,3.57,67.86,25,3.6,0.799,7.14,3.57,,"Poppers, Crunch Fries"
Molho de Sementes de Papoula,"{""Arcobasso Foods  Inc.""}",outros,openfoodfacts,0018959003614,molho de sementes de papoula,311,0,77.8,0,11,0.001,66.7,,,Poppyseed Dressing
Pops,"{Kroger,""The Kroger Co.""}",acucares,openfoodfacts,0011110842206,"pops kroger,""the kroger co.""",67,0,15.38,0,0,,15.38,,,
Pops (Charms),{Charms},acucares,openfoodfacts,0014200337088,pops (charms) charms,333,0,88.89,0,0,,66.67,,,
Pops (Kroger),{Kroger},outros,openfoodfacts,0011110888488,pops (kroger) kroger,70.4,0,16.9,0,0,,16.9,,,
"Popsations, Pipoca Gourmet, Caramelo","{""1 Step Software  Inc.""}",acucares,openfoodfacts,0028672249855,"popsations, pipoca gourmet, caramelo",429,3.57,78.57,10.71,3.6,0.214,50,7.14,,"Popsations, Gourmet Popcorn, Caramel"
Pizza Italiana de Cogumelos Porcini e Queijo,{Heine's},outros,openfoodfacts,0020601408272,pizza italiana de cogumelos porcini e queijo,141,5.98,19.7,4.27,0.85,0,1.28,2.14,,Porcins Mushrooms & Cheese Italian Pizza
Picadinho de Carne de Porco e Bacon,"{""American Classics""}",outros,openfoodfacts,0037600635820,picadinho de carne de porco e bacon,90.9,4.49,4.49,6.11,0.34,0,0.36,2.15,,Pork & Bacon Hash
Feijão Assado com Carne de Porco e Molho Barbecue,{Winn-Dixie},outros,openfoodfacts,0021140021847,feijão assado com carne de porco e molho barbecue,166,5,33,1.5,3,0,22,0.2,,Pork & Bbq Sauce Baked Beans
Carne de Porco e Feijão em Molho de Tomate,"{""Big Y""}",outros,openfoodfacts,0018894163701,carne de porco e feijão em molho de tomate,78.9,4.14,13.6,0.89,4.15,0,3.55,0.24,,Pork & Bean In Tomato Sauce
Carne de Porco e Feijão em Molho de Tomate,{Hanover},outros,openfoodfacts,0028800134367,carne de porco e feijão em molho de tomate,78.9,4.14,13.6,0.89,4.15,0,3.55,0.29,,Pork & Beans In Tomato Sauce
Carne de Porco e Feijão em Molho de Tomate (Family Gourmet),"{""Family Gourmet""}",outros,openfoodfacts,0032251050541,carne de porco e feijão em molho de tomate (family gourmet),81.7,3.55,14.2,1.18,3.54,0,4.14,,,Pork & Beans In Tomato Sauce (Family Gourmet)
Carne de Porco e Feijão em Molho de Tomate (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826058621,carne de porco e feijão em molho de tomate (food lion),81.3,4.14,14.2,0.89,4.15,0,4.14,0.29,,Pork & Beans In Tomato Sauce (Food Lion)
Carne de Porco e Feijão com Molho de Tomate,{Roundy's},outros,openfoodfacts,0011150121545,carne de porco e feijão com molho de tomate,73.6,3.55,14.2,0.29,4.15,0,2.96,,,Pork & Beans With Tomato Sauce
Costelinhas de Porco Baby Back,"{""Walnut Creek Foods""}",outros,openfoodfacts,0025555300436,costelinhas de porco baby back,160,10.7,4.08,11.2,0,0,4.08,5.61,,Pork Baby Back Ribs
Costelas de Porco,"{""Full Circle Market"",""Topco Associates Llc""}",outros,openfoodfacts,0036800238015,costelas de porco,206,17.5,0,15.1,0,0,,5.58,,Pork Back Ribs
Chorizo de Porco,{Supremo},outros,openfoodfacts,0021724602622,chorizo de porco,551,31.5,0,47.2,0,0.002,,18.9,,Pork Chorizo
Tiras de Torresmo Caseiro,{Mambi},outros,openfoodfacts,0019631001126,tiras de torresmo caseiro,571,57.1,0,35.7,0,2.64,,7.14,,Pork Crackling Home Style Strips
Rolinhos Primavera de Porco,"{""Chung's Gourmet Foods""}",pratos,openfoodfacts,0011251088020,rolinhos primavera de porco,198,6.98,27.91,5.81,1.2,0.5,6.98,1.16,,Pork Egg Rolls
Corte de Lombo de Porco,"{""Full Circle Market"",""Topco Associates Llc""}",outros,openfoodfacts,0036800237971,corte de lombo de porco,145,18.3,0,7.97,0,0,,2.79,,Pork Loin Chop
Carne de Porco para Lanche,{Kroger},outros,openfoodfacts,0011110839176,carne de porco para lanche,526,25.2,0,47.2,0,0.002,,18.9,,Pork Luncheon Meat
Almôndegas de Porco,{Venus},outros,openfoodfacts,0032971201995,almôndegas de porco,262,21.5,9.23,15.4,0,0.001,,7.7,,Pork Meat Balls
Almôndegas de Porco,"{""Buckley Farms""}",outros,openfoodfacts,0036800396579,almôndegas de porco,264,14.1,0.78,22.7,0,0.001,0.78,8.61,,Pork Meatballs
Almôndegas de Porco (Buckley Farms),"{""Buckley Farms""}",outros,openfoodfacts,0036800396593,almôndegas de porco (buckley farms),245,13.3,3.91,19.6,0,0,3.91,7.04,,Pork Meatballs (Buckley Farms)
Sanduíche de Costela de Porco,"{""Food Lion""}",outros,openfoodfacts,0035826088451,sanduíche de costela de porco,189,6.11,18.7,9.93,1.18,0,5.35,3.06,,Pork Rib Sandwich
Torresmos Picantes,{Kroger},outros,openfoodfacts,0011110095688,torresmos picantes,571,57.14,0,32.14,0,2.685,,10.71,,Pork Rinds Hot 'N Spicy
"Torresmos, Chicharrones",{Rudolph's},acucares,openfoodfacts,0024622562623,"torresmos, chicharrones",571,64.29,0,35.71,0,1.929,,14.29,,"Pork Rinds, Chicharrones"
Assado de Porco,"{**solution,Hormel,""Hormel Foods Corporation""}",outros,openfoodfacts,0037600169288,assado de porco,125,14.3,0.8,7.18,0,0,,2.39,,Pork Roast
Linguiça de Porco,{Kroger},outros,openfoodfacts,0011110970459,linguiça de porco,308,18.5,3.08,24.6,0,1.02,2.37,11.8,,Pork Sausage
Linguiça de Porco (Gianelli),{Gianelli},outros,openfoodfacts,0019301001401,linguiça de porco (gianelli),478,47.8,0,31.9,0,0.001,,12.7,,Pork Sausage (Gianelli)
Linguiça de Porco (Jones Dairy Farm),"{""Jones Dairy Farm""}",outros,openfoodfacts,0033900200829,linguiça de porco (jones dairy farm),698,23,2.86,66.1,0,0.001,,20.1,,Pork Sausage (Jones Dairy Farm)
Linguiça de Porco (Kroger),{Kroger},carnes,openfoodfacts,0011110972927,linguiça de porco (kroger),309,18.18,5.45,23.64,0,1.036,3.64,7.27,,Pork Sausage (Kroger)
Linguiça de Porco (Parks Famous Flavor),"{""Parks Famous Flavor""}",outros,openfoodfacts,0012400001013,linguiça de porco (parks famous flavor),727,29.7,3.31,66.1,0,0.001,,26.5,,Pork Sausage (Parks Famous Flavor)
Linguiça de Porco (Shurfresh),{Shurfresh},outros,openfoodfacts,0011161463955,linguiça de porco (shurfresh),746,25.5,3.2,70.2,0,0.002,,25.5,,Pork Sausage (Shurfresh)
Linguiça de Porco (Valu Time),"{""Valu Time"",Topco}",outros,openfoodfacts,0011225080586,linguiça de porco (valu time),709,28.3,0,66.1,0,0.002,,25.2,,Pork Sausage (Valu Time)
Linguiças de Porco,"{""Heritage Farm""}",outros,openfoodfacts,0011110966636,linguiças de porco,546,31.2,0,46.8,0,0.001,,15.6,,Pork Sausage Links
Linguiças de Porco (Roundy's),{Roundy's},outros,openfoodfacts,0011150537933,linguiças de porco (roundy's),536,26.5,3.31,46.3,0,0.001,3.31,16.5,,Pork Sausage Links (Roundy's)
Hambúrgueres de Linguiça de Porco,"{""Heritage Farm""}",outros,openfoodfacts,0011110966322,hambúrgueres de linguiça de porco,794,45.4,0,68,0,0.002,,22.7,,Pork Sausage Patties
Hambúrgueres de Linguiça de Porco (Kroger),{Kroger},outros,openfoodfacts,0011110977632,hambúrgueres de linguiça de porco (kroger),268,17.9,0,22,0,0.051,,9.52,,Pork Sausage Patties (Kroger)
Hambúrgueres de Linguiça de Porco (Roundy's),{Roundy's},outros,openfoodfacts,0011150537964,hambúrgueres de linguiça de porco (roundy's),366,17,4.25,31.2,0,0.001,4.25,11.3,,Pork Sausage Patties (Roundy's)
Linguiça de Porco Picante,{Esskay},outros,openfoodfacts,0027300120238,linguiça de porco picante,548,19.05,0,59.52,0,0.967,,19.05,,"Pork Sausage, Hot"
Paleta de Porco para Carnitas,{Tyson},outros,openfoodfacts,0027182125345,paleta de porco para carnitas,116,15.1,3.19,4.79,0,0,0.8,1.6,,Pork Shoulder For Carnitas
Torresmos de Pele de Porco Sabor Chicharrones Picantes,{Tom's},carnes,openfoodfacts,0021900982258,torresmos de pele de porco sabor chicharrones picantes,571,57.14,0,32.14,0,2.286,,10.71,,Pork Skins Hot Flavored Chicharrones
Linguiça de Porco Defumada,{Manda},outros,openfoodfacts,0029599002639,linguiça de porco defumada,472,28.7,3.2,38.3,0,0.002,3.2,14.4,,Pork Smoked Sausage
Bife de Porco Temperado para Fajitas,"{""The Kroger Co.""}",outros,openfoodfacts,0011110965769,bife de porco temperado para fajitas,110,15.1,1.6,4.79,0,0.001,,1.6,,Pork Steak For Fajitas Seasoned
Tamales de Porco,"{""Dos Ranchitos""}",outros,openfoodfacts,0031903035523,tamales de porco,155,7.04,14.1,7.83,2.39,0,0.78,3.13,,Pork Tamales
Taquitos de Porco,{Delimex},outros,openfoodfacts,0017696408287,taquitos de porco,289,9.69,34.6,12.5,4.12,0,2.76,2.07,,Pork Taquitos
Filé Mignon Suíno,{Kroger},outros,openfoodfacts,0011110974341,filé mignon suíno,101,17.5,2.39,2.39,0,0.001,1.6,0.8,,Pork Tenderloin
Linguiça Chorizo de Porco,"{""Ole Mexican Foods""}",outros,openfoodfacts,0027331000592,linguiça chorizo de porco,271.4,12.86,2.86,25.71,0,,,,,Pork chorizo sausage
Carne Seca de Porco Grelhada na Chama,"{""Jack Link's""}",acucares,openfoodfacts,0017082876102,carne seca de porco grelhada na chama,321,39.29,28.57,3.57,0,1.536,28.57,,,Pork flame grilled jerky
"Mistura para Empanar Carne de Porco Temperada, Carne de Porco","{""Big Y"",""Big Y Foods  Inc.""}",bebidas,openfoodfacts,0018894409175,"mistura para empanar carne de porco temperada, carne de porco",333,11.11,66.67,0,2.8,2.111,,,,"Pork seasoned coating mix, pork"
