name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
"Gourmet India, Tandoori Naan, Garlic","{""Gourmet India Food Company Llc""}",outros,openfoodfacts,0012144800323,"gourmet india, tandoori naan, garlic ""gourmet india food company llc""",246,7.02,43.86,4.39,1.8,0.338,1.75,,,
"Gourmet Meals, Organic Creamy Chicken Apple Compote","{""Earth's Best""}",outros,openfoodfacts,0023923300835,"gourmet meals, organic creamy chicken apple compote ""earth's best""",80,3.54,10.62,3.1,0.9,0.027,2.65,,,
Gourmet Mochi Ice Cream Bonbons,"{""Ice cream"",""G. T Japan  Inc.""}",outros,openfoodfacts,0019022128562,"gourmet mochi ice cream bonbons ""ice cream"",""g. t japan  inc.""",225,2.5,40,6.25,0,0.05,30,3.75,,
Gourmet Pappadew & Lager Cheese Dip,"{""Robert Rothschild Farm""}",outros,openfoodfacts,0011246455547,"gourmet pappadew & lager cheese dip ""robert rothschild farm""",517,9.75,9.75,48.8,0,0.001,9.75,29.3,,
Gourmet Party Crunch Caramel Apple,"{""Affy Tapple  Llc""}",outros,openfoodfacts,0034986062585,"gourmet party crunch caramel apple ""affy tapple  llc""",200,1.51,34.8,6.05,1.48,0,28,4.54,,
Gourmet Pizza Sauce,{Caputo},outros,openfoodfacts,0010096752660,gourmet pizza sauce caputo,88.9,5.55,22.2,0,5.5,0.5,16.7,,,
"Gourmet Pretzel, Dark Chocolate With Peppermint Candy","{""Landies Candies Co. Inc.""}",acucares,openfoodfacts,0013065503379,"gourmet pretzel, dark chocolate with peppermint candy ""landies candies co. inc.""",457,7.14,71.43,17.86,3.6,0.15,35.71,10.71,,
Gourmet Salsa,"{""Private Selection""}",outros,openfoodfacts,0011110862181,"gourmet salsa ""private selection""",95.2,0,23.8,0,0,0.002,,,,
Gourmet Shredded Cheese Blend,"{Lucerne,""Safeway  Inc.""}",outros,openfoodfacts,0021130048724,"gourmet shredded cheese blend lucerne,""safeway  inc.""",393,25,0,32.1,0,0.643,,21.4,,
Gourmet Skillet Entree,"{""Signature Select""}",outros,openfoodfacts,0021130109111,"gourmet skillet entree ""signature select""",40.4,2.51,4.67,1.3,0.18,0,1.56,0.22,,
Gourmet Sliced Pickeled Beets,{Lobby's},outros,openfoodfacts,0037100027880,gourmet sliced pickeled beets lobby's,190,0,47.6,0,0,0.001,47.6,,,
Gourmet Triple Chocolate Caramel Apple,"{""Affy Tapple  Llc""}",outros,openfoodfacts,0034986062554,"gourmet triple chocolate caramel apple ""affy tapple  llc""",204,2.31,33.1,6.92,1.58,0,26.9,5.39,,
Gourmet bakery cookie crush,"{""George Delallo Co.  Inc.""}",acucares,openfoodfacts,0012265008110,"gourmet bakery cookie crush ""george delallo co.  inc.""",500,6.67,56.67,26.67,0,0.217,23.33,6.67,,
Gourmet rice snacks,"{""Shearer's Foods  Llc.""}",acucares,openfoodfacts,0037578616005,"gourmet rice snacks ""shearer's foods  llc.""",500,7.14,67.86,21.43,3.6,0.411,,1.79,,
"Gourmet rice snacks, sundried tomato mediterranean herbs & cheese","{""Shearer's Foods  Llc.""}",acucares,openfoodfacts,0037578616968,"gourmet rice snacks, sundried tomato mediterranean herbs & cheese ""shearer's foods  llc.""",500,7.14,64.29,25,3.6,0.5,3.57,1.79,,
Grade A Eggs,{Spartan},carnes,openfoodfacts,0011213410166,grade a eggs spartan,310,31,0,20.7,0,0,,7.75,,
Grade A Fancy Brussels Sprouts,{Spartan},outros,openfoodfacts,0011213420288,grade a fancy brussels sprouts spartan,60.9,4.15,11.1,0,4.12,0,2.76,,,
Grade A Fancy Wild Blueberries,{Roundy's},outros,openfoodfacts,0011150545556,grade a fancy wild blueberries roundy's,41.3,0.51,8.67,0.51,3.07,0,3.57,,,
Grade A Farm Fresh Eggs,"{""Big Y"",""Big Y Foods  Inc.""}",carnes,openfoodfacts,0018894319054,"grade a farm fresh eggs ""big y"",""big y foods  inc.""",276,24,0,20,0,0,,6,,
Grade A Fat Free Milk,"{""Mountain Dairy""}",outros,openfoodfacts,0011110422880,"grade a fat free milk ""mountain dairy""",14.8,1.59,2.11,0,0,0,2.11,,,
Grade A Fat Free Milk (Mountain Dairy),"{""Mountain Dairy""}",outros,openfoodfacts,0011110502889,"grade a fat free milk (mountain dairy) ""mountain dairy""",14.1,1.41,2.11,0,0,0,1.94,,,
Grade A Greek Non Fat Yogurt,"{""Big Y""}",outros,openfoodfacts,0018894303497,"grade a greek non fat yogurt ""big y""",58.7,5.33,9.33,0,0.47,0,8.89,,,
Grade A Half & Half,{Darigold},outros,openfoodfacts,0026400440383,grade a half & half darigold,389,11.1,11.1,33.3,0,0,11.1,22.2,,
Grade A Mixed Vegetables,"{""Fare Way""}",outros,openfoodfacts,0021333990042,"grade a mixed vegetables ""fare way""",74,3.7,14.8,0,3.67,0,4.93,,,
Grade A Non Fat Yogurt,"{""Food Lion""}",outros,openfoodfacts,0035826094322,"grade a non fat yogurt ""food lion""",34.6,2.08,6.58,0,0,0,4.5,,,
Grade A Sour Cream,{Spartan},outros,openfoodfacts,0011213382098,grade a sour cream spartan,378,11.1,33.3,22.2,0,0,22.2,11.1,,
Grade A Tropical Cream,{Tropical},outros,openfoodfacts,0027568051794,grade a tropical cream tropical,906,12.7,12.7,89.3,0,0.002,12.7,57.4,,
Grade A Ultra-Pasteurized Homogenized Half & Half,{Roundy's},laticinios,openfoodfacts,0011150501927,grade a ultra-pasteurized homogenized half & half roundy's,133.3,3.33,3.33,10,0,0.083,3.33,6.67,,
Grade A White Large Eggs,{Shurfine},carnes,openfoodfacts,0011161034452,grade a white large eggs shurfine,276,24,0,20,0,0,,6,,
Grade A Whole Milk,"{""Mountain Dairy""}",outros,openfoodfacts,0011110502841,"grade a whole milk ""mountain dairy""",26.8,1.41,2.11,1.41,0,0,1.94,0.88,,
Grade Aa Extra Large Eggs,{Kroger},carnes,openfoodfacts,0011110860255,grade aa extra large eggs kroger,233,22.3,0,15.9,0,0,,6.37,,
Grade Aa Extra Large Eggs (Rocky Mountain Eggs),"{""Rocky Mountain Eggs""}",carnes,openfoodfacts,0015204112220,"grade aa extra large eggs (rocky mountain eggs) ""rocky mountain eggs""",246,22.3,3.2,15.9,0,0,,4.79,,
Grade Fancy Corn On The Cob,"{""Food Town Stores Inc.""}",outros,openfoodfacts,0035826058294,"grade fancy corn on the cob ""food town stores inc.""",134,4.15,26.3,1.39,1.41,,6.92,,,
Grade a honey,"{""Food Lion""}",acucares,openfoodfacts,0035826084378,"grade a honey ""food lion""",286,0,80.95,0,0,,76.19,,,
Graduates lil entrees,{Gerber},outros,openfoodfacts,0015000056063,graduates lil entrees gerber,85.5,3.29,9.21,3.95,0.66,0.18,1.32,1.97,,
Graham Cracker Pie Crust,"{""Signature Select"",""Safeway  Inc.""}",bebidas,openfoodfacts,0021130266302,"graham cracker pie crust ""signature select"",""safeway  inc.""",476,4.76,61.9,23.8,0,0.476,28.6,14.3,,
Graham Crackers,"{""Safeway Kitchens"",""Safeway  Inc.""}",acucares,openfoodfacts,0021130303748,"graham crackers ""safeway kitchens"",""safeway  inc.""",400,5.71,80,5.71,5.71,0.429,22.9,,,
Graham Crackers Cinnamon,{Kroger},acucares,openfoodfacts,0011110091307,graham crackers cinnamon kroger,419,6.45,77.4,11.3,3.23,0.387,25.8,1.61,,
"Graham Crackers, Honey","{""Simple Truth Organic""}",acucares,openfoodfacts,0011110868466,"graham crackers, honey ""simple truth organic""",419,6.45,74.19,12.9,3.2,0.403,22.58,,,
"Graham Crackers, Pie Crust",{Winn-Dixie},bebidas,openfoodfacts,0021140022974,"graham crackers, pie crust winn-dixie",500,3.85,65.38,23.08,3.8,0.423,19.23,5.77,,
Graham Crunch,"{""Cascadian Farm"",""Small Planet Foods  Inc.""}",outros,openfoodfacts,0021908407241,"graham crunch ""cascadian farm"",""small planet foods  inc.""",432,8.11,81.1,8.11,8.11,0.514,29.7,,,
"Graham Pie Crust, Key Lime Pie",{Tastykake},outros,openfoodfacts,0025600007389,"graham pie crust, key lime pie tastykake",336,4.42,39.82,17.7,1.8,0.378,18.58,7.08,,
Graham Style Pie Crust,{Mi-Del},outros,openfoodfacts,0030684790232,graham style pie crust mi-del,480,4,68,20,0,0.56,32,10,,
Graham cracker pie crust (Food Lion),"{""Food Lion""}",bebidas,openfoodfacts,0035826079121,"graham cracker pie crust (food lion) ""food lion""",524,4.76,57.14,28.57,0,0.333,23.81,19.05,,
"Graham crackers, honey, honey",{Roundys},acucares,openfoodfacts,0011150227476,"graham crackers, honey, honey roundys",400,5.71,80,5.71,5.7,0.514,22.86,,,
Grain & grow Puffs Fig Berry,{Gerber},outros,openfoodfacts,0015000045616,grain & grow puffs fig berry gerber,25,0,6,0,0,,1,,,
Grain free granola,{Larabar},bebidas,openfoodfacts,0021908488073,grain free granola larabar,567,16.67,36.67,40,6.7,0.033,23.33,5,,
Grain free granola (Small Planet Foods Inc.),"{""Small Planet Foods  Inc.""}",bebidas,openfoodfacts,0021908511467,"grain free granola (small planet foods inc.) ""small planet foods  inc.""",606,15.15,30.3,48.48,9.1,0.091,15.15,18.18,,
"Grainaissance, mochi, cashew-date",{Grainaissance},bebidas,openfoodfacts,0003026400168,"grainaissance, mochi, cashew-date grainaissance",244,4.44,53.33,4.44,4.4,0.078,6.67,,,
Gralic shrimp,"{""Birds Eye"",""Pinnacle Foods Group Llc""}",pratos,openfoodfacts,0014500007278,"gralic shrimp ""birds eye"",""pinnacle foods group llc""",121,4.21,16.32,3.68,1.6,0.353,2.63,0.53,,
Grand Gourmet Candy,"{""Happy Apple Co.""}",outros,openfoodfacts,0035107850012,"grand gourmet candy ""happy apple co.""",293,1.64,49.3,9.86,3.33,0,41.1,4.94,,
"Grand Ole Creamery, Ice Cream, Strawberry","{""Rainbow Games Inc""}",acucares,openfoodfacts,0019962062735,"grand ole creamery, ice cream, strawberry ""rainbow games inc""",217,4.35,21.74,13.04,0,0.058,21.74,7.25,,
"Grand ole creamery, ice cream, coffee break","{""Grand Ole Creamery""}",acucares,openfoodfacts,0019962062834,"grand ole creamery, ice cream, coffee break ""grand ole creamery""",178,3.33,17.78,10,0,0.056,16.67,6.67,,
"Grandma Hoerner's, Big Slice, Juicy Cooked Apples Slices, Chunks, & Sauce Chai","{""Grandma Hoerner's Foods  Inc.""}",acucares,openfoodfacts,0018522884206,"grandma hoerner's, big slice, juicy cooked apples slices, chunks, & sauce chai ""grandma hoerner's foods  inc.""",70,0,16.41,0.39,1.6,0.008,14.06,,,
"Grandma Hoerner's, Big Slice, Kettle Cooked Apples; Slices, Chunks & Sauce, Orange Ginger","{Wholesome,""Grandma Hoerner's Foods  Inc.""}",acucares,openfoodfacts,0018522884152,"grandma hoerner's, big slice, kettle cooked apples; slices, chunks & sauce, orange ginger wholesome,""grandma hoerner's foods  inc.""",70,0,17.19,0,2.3,0.008,13.28,,,
"Grandma Wild's, Cherry Bakewell Biscuits","{""Allen Apiaries""}",acucares,openfoodfacts,0019605300002,"grandma wild's, cherry bakewell biscuits ""allen apiaries""",533,3.33,60,26.67,0,0.267,26.67,13.33,,
"Grandma Wild's, Chocolate Chips & Orange Biscuits","{""Allen Apiaries""}",outros,openfoodfacts,0019605004016,"grandma wild's, chocolate chips & orange biscuits ""allen apiaries""",500,6.67,66.67,26.67,3.3,0.305,33.33,13.33,,
"Grandma Wild's, Milk Chocolate Coated Cranberry Biscuits","{""Allen Apiaries""}",acucares,openfoodfacts,0019605004023,"grandma wild's, milk chocolate coated cranberry biscuits ""allen apiaries""",500,6.67,63.33,26.67,3.3,0.3,33.33,13.33,,
"Grandma Wild's, Shortbread Biscuit, Chocolate Chip","{""Allen Apiaries""}",outros,openfoodfacts,0019605500006,"grandma wild's, shortbread biscuit, chocolate chip ""allen apiaries""",533,6.67,60,30,0,0.237,26.67,13.33,,
"Grandma hoerner's, big slice, kettle cooked apples slices, blueberry pomegranate","{""Grandma Hoerner's""}",acucares,openfoodfacts,0018522884121,"grandma hoerner's, big slice, kettle cooked apples slices, blueberry pomegranate ""grandma hoerner's""",62,0,16.41,0,1.6,0.004,13.28,,,
Grandma's Chocolate Brownie Cookies 2.875 Ounce Plastic Bag,{Fritolay},acucares,openfoodfacts,0028400043144,grandma's chocolate brownie cookies 2.875 ounce plastic bag fritolay,463,4.88,65.85,19.51,4.9,0.329,34.15,7.32,,
Grandma's cookies,"{""Frito-Lay Company""}",acucares,openfoodfacts,0028400607605,"grandma's cookies ""frito-lay company""",455,7,70,17.5,3.5,0.12,35,7,,
"Grandma's, Chocolate Brownie Cookie","{""Frito-Lay Company""}",outros,openfoodfacts,0028400438148,"grandma's, chocolate brownie cookie ""frito-lay company""",452,5.65,64.97,19.77,5.6,0.33,33.9,7.06,,
"Grandma's, Chocolate Chip Cookies","{""Frito-Lay Company""}",outros,openfoodfacts,0028400438124,"grandma's, chocolate chip cookies ""frito-lay company""",480,5.65,62.15,25.42,2.8,0.316,31.07,8.47,,
"Grandma's, Cookies, Lemon","{""Frito-Lay Company""}",outros,openfoodfacts,0028400441285,"grandma's, cookies, lemon ""frito-lay company""",487,5.13,69.23,23.08,2.6,0.313,30.77,7.69,,
"Grandma's, Macaroni Salad","{""Jaybee Mfg Corp""}",pratos,openfoodfacts,0029736002393,"grandma's, macaroni salad ""jaybee mfg corp""",321,4.29,21.43,23.57,0.7,0.393,5.71,3.57,,
"Grandma's, Mini Cookies, Chocolate Chip","{""Frito-Lay Company""}",outros,openfoodfacts,0028400024532,"grandma's, mini cookies, chocolate chip ""frito-lay company""",464,7.14,71.43,17.86,3.6,0.471,35.71,7.14,,
"Grandma's, Mini Sandwich Cremes Cookies, Peanut Butter","{""Frito-Lay Company""}",outros,openfoodfacts,0028400119788,"grandma's, mini sandwich cremes cookies, peanut butter ""frito-lay company""",493,8.7,63.77,23.19,5.8,0.383,28.99,7.25,,
"Grandma's, Peanut Butter Cookie","{""Frito-Lay Company""}",outros,openfoodfacts,0028400438131,"grandma's, peanut butter cookie ""frito-lay company""",480,11.3,53.67,25.42,5.6,0.459,28.25,7.06,,
"Grandma's, Snickerdoodle Cookies","{""Frito-Lay Company""}",outros,openfoodfacts,0028400579711,"grandma's, snickerdoodle cookies ""frito-lay company""",467,4.91,63.88,22.11,2.5,0.399,31.94,8.6,,
"Grandpa John's, Pork Cracklin Dippers, Original","{""Rudolph Foods Company  Inc.""}",acucares,openfoodfacts,0024622511768,"grandpa john's, pork cracklin dippers, original ""rudolph foods company  inc.""",571,50,0,42.86,0,2.643,,14.29,,
"Grandpa John's, Pork Cracklin Dippers, Red Pepper","{""Rudolph Foods Company  Inc.""}",outros,openfoodfacts,0024622511775,"grandpa john's, pork cracklin dippers, red pepper ""rudolph foods company  inc.""",571,50,0,42.86,0,3.857,,14.29,,
"Granny's Oven, Raspberry Shortbread","{""Biscomerica Corp.""}",acucares,openfoodfacts,0031535525461,"granny's oven, raspberry shortbread ""biscomerica corp.""",429,3.57,57.14,17.86,0,0.214,25,3.57,,
Granola,"{""Bakers dream""}",bebidas,openfoodfacts,0011150980906,"granola ""bakers dream""",483.9,9.68,51.61,22.58,9.68,,19.35,,,
Granola (Cascadian Farm),"{""Cascadian Farm"",""Small Planet Foods  Inc.""}",bebidas,openfoodfacts,0021908485942,"granola (cascadian farm) ""cascadian farm"",""small planet foods  inc.""",411,14.29,71.43,8.93,7.1,0.188,26.79,0.89,,
Granola Brown Sugar,"{""Food Lion""}",outros,openfoodfacts,0035826085566,"granola brown sugar ""food lion""",433,10,66.7,15,8.33,0.1,16.7,3.33,,
"Granola Cups, Peanut Butter Chocolate","{""Natural Valley""}",outros,openfoodfacts,0016000489981,"granola cups, peanut butter chocolate ""natural valley""",526,13.16,52.63,31.58,7.9,0.482,23.68,10.53,,
"Granola Mix, Mixed Berry Almond",{Chex},outros,openfoodfacts,0016000444997,"granola mix, mixed berry almond chex",450,8.33,71.67,15,6.7,0.127,26.67,1.67,,
"Granola Raisin Bran Crunchy, Sweetened Wheat & Rice Flake Cereal With Raisins And Oat Clusters",{Spartan},outros,openfoodfacts,0011213037905,"granola raisin bran crunchy, sweetened wheat & rice flake cereal with raisins and oat clusters spartan",358,5.66,83.02,1.89,7.5,0.345,37.74,,,
Granola bars,{},acucares,openfoodfacts,0011213859965,granola bars,375,4.17,79.17,6.25,4.2,0.25,29.17,2.08,,
Granola cookies,"{""Nothin' But""}",acucares,openfoodfacts,0030955748849,"granola cookies ""nothin' but""",429,10.71,57.14,21.43,7.1,0.232,35.71,1.79,,
"Granola with oats, almonds & honey, oats, almonds & honey","{""Food Club""}",bebidas,openfoodfacts,0036800114302,"granola with oats, almonds & honey, oats, almonds & honey ""food club""",422,10.94,71.88,12.5,7.8,0.031,21.88,1.56,,
"Granola, Fruit And Nut","{""Cascadian Farm Organic"",""Small Planet Foods  Inc.""}",outros,openfoodfacts,0021908444437,"granola, fruit and nut ""cascadian farm organic"",""small planet foods  inc.""",408,8.16,73.47,9.18,6.1,0.155,28.57,1.02,,
"Granola, Fruit And Nut (Full Circle)","{""Full Circle""}",outros,openfoodfacts,0036800336827,"granola, fruit and nut (full circle) ""full circle""",473,10.91,56.36,21.82,7.3,0.018,20,4.55,,
"Granola, Oats And Honey","{""Cascadian Farm Organic"",""Small Planet Foods  Inc.""}",outros,openfoodfacts,0021908439051,"granola, oats and honey ""cascadian farm organic"",""small planet foods  inc.""",408,8.16,75.51,10.2,6.1,0.176,24.49,2.04,,
Granulated Sugar,"{""Food Lion""}",acucares,openfoodfacts,0035826095183,"granulated sugar ""food lion""",375,0,100,0,0,,100,,,
Granulated pure cane sugar,{BigY},acucares,openfoodfacts,0018894114598,granulated pure cane sugar bigy,375,0,100,0,0,,100,,,
Granulated pure cane sugar (Signature),{Signature},acucares,openfoodfacts,0021130250073,granulated pure cane sugar (signature) signature,375,0,100,0,0,,100,,,
"Granvita, Puffitos, Whole Grain Puffed Wheat Cereal, Honey","{""Avenas De Chihuahua Sa De Cv""}",bebidas,openfoodfacts,0014563003620,"granvita, puffitos, whole grain puffed wheat cereal, honey ""avenas de chihuahua sa de cv""",393,3.57,92.86,0,3.6,0.196,53.57,,,
Grape Cranberry Flavored Juice Drink,"{""Ocean Spray""}",bebidas,openfoodfacts,0031200201072,"grape cranberry flavored juice drink ""ocean spray""",41.7,0,11.67,0,0,0.021,10.83,,,
Grape Cranberry Juice Cocktail From Concentrate,"{""Food Town Stores Inc.""}",outros,openfoodfacts,0035826031679,"grape cranberry juice cocktail from concentrate ""food town stores inc.""",21.8,0,5.46,0,0,0,5.46,,,
Grape Cranberry Juice Drink,"{""Ocean Spray""}",outros,openfoodfacts,0031200025838,"grape cranberry juice drink ""ocean spray""",7.3,0.13,0.93,0.2,0.67,0.033,0.93,,,
Grape Cranberry Juice Drink From Concentrate,"{""Grape cranberry juice"",""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200202987,"grape cranberry juice drink from concentrate ""grape cranberry juice"",""ocean spray"",""ocean spray cranberries  inc.""",41.7,0,11.67,0,0,0.021,10.83,,,
Grape Drink,{Spartan},outros,openfoodfacts,0011213083124,grape drink spartan,4.9,0,1.23,0,0,0,1.23,,,
Grape Jelly,"{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826095954,"grape jelly ""food lion"",""food town stores inc.""",250,0,65,0,0,,45,,,
Grape Juice,"{Fareway,""Fareway Stores  Inc.""}",bebidas,openfoodfacts,0021333305075,"grape juice fareway,""fareway stores  inc.""",62,0,15.83,0,0,0.012,15,,,
Grape Juice (Food Club),"{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800133549,"grape juice (food club) ""food club"",""topco associates  inc.""",62.5,0.42,15.83,0,0,0.013,15.83,,,
Grape Juice Cocktail From Concentrate,"{""Shur Saving""}",outros,openfoodfacts,0015400560436,"grape juice cocktail from concentrate ""shur saving""",28.2,0,7.05,0,0,0,6.87,,,
Grape Juice From Concentrate,"{""Big Win"",""Rite Aid Corporation""}",outros,openfoodfacts,0011822584173,"grape juice from concentrate ""big win"",""rite aid corporation""",28.2,0,7.05,0,0,0,7.05,,,
Grape Soda,"{""Food Club"",""Topco Associates  Inc.""}",outros,openfoodfacts,0036800219199,"grape soda ""food club"",""topco associates  inc.""",14.6,0,3.65,0,0,0,3.65,,,
Grape Tomato & Cucumber With Ranch Dip,"{""Taylor Farms"",""Taylor Fresh Foods  Inc.""}",outros,openfoodfacts,0030223101994,"grape tomato & cucumber with ranch dip ""taylor farms"",""taylor fresh foods  inc.""",76.1,0.69,2.77,6.92,0.35,0,2.08,0.52,,
Grape artificially flavored soda,"{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800363700,"grape artificially flavored soda ""food club"",""topco associates  inc.""",54,0,13.8,0,0,0.01,13.8,,,
"Grape caffeine free soda, grape","{Refreshe,""Safeway  Inc.""}",bebidas,openfoodfacts,0021130252466,"grape caffeine free soda, grape refreshe,""safeway  inc.""",59,0,14.93,0,0,0.01,14.37,,,
"Grape cranberry juice cocktail from concentrate, grape cranberry","{""Family Gourmet"",""Family Dollar Stores Inc.""}",bebidas,openfoodfacts,0032251014611,"grape cranberry juice cocktail from concentrate, grape cranberry ""family gourmet"",""family dollar stores inc.""",58,0,14.58,0,0,0.033,14.58,,,
"Grape cranberry juice sparkling water, cran grape","{""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200027122,"grape cranberry juice sparkling water, cran grape ""ocean spray"",""ocean spray cranberries  inc.""",36,0,9.68,0,0,0.012,9.68,,,
